"","tot_sasa","REG"
"1","1.86846659431",1
"2","3.07504885856",1
"3","3.54285113371",1
"4","3.73331856625",1
"5","4.16649356975",1
"6","4.41814099051",1
"7","4.48659891174",1
"8","4.51449508412",1
"9","4.60386998235",1
"10","4.60731042284",1
"11","4.73839584684",1
"12","4.74517590002",1
"13","4.8633742655",1
"14","4.91732620643",1
"15","4.93699059954",1
"16","4.98173234239",1
"17","4.99967803911",1
"18","5.13894241479",1
"19","5.18489084695",1
"20","5.30558983982",1
"21","5.35198807306",1
"22","5.43260311061",1
"23","5.43756253179",1
"24","5.45911915768",1
"25","5.46879731318",1
"26","5.54475144899",1
"27","5.60146876965",1
"28","5.63456248625",1
"29","5.68352677425",1
"30","5.73090317276",1
"31","5.77443591583",1
"32","5.79066833012",1
"33","5.83555344754",1
"34","5.85200487637",1
"35","5.89436314033",1
"36","5.90695280202",1
"37","5.9124238096",1
"38","5.92562137114",1
"39","5.93799530506",1
"40","5.93959733469",1
"41","5.97622966058",1
"42","5.98652628801",1
"43","6.02926561891",1
"44","6.03858258599",1
"45","6.16862817309",1
"46","6.18159146537",1
"47","6.18283035355",1
"48","6.38561747026",1
"49","6.40065661993",1
"50","6.42154077396",1
"51","6.50668855921",1
"52","6.51327732266",1
"53","6.52416182581",1
"54","6.53171208243",1
"55","6.5527861286",1
"56","6.60716929381",1
"57","6.70374850492",1
"58","6.74869772623",1
"59","6.74904205001",1
"60","6.75600554131",1
"61","6.76446885104",1
"62","6.8168696515",1
"63","6.92121791781",1
"64","6.9311550551",1
"65","6.96938798402",1
"66","7.01149196115",1
"67","7.02671031861",1
"68","7.05079579021",1
"69","7.05569848089",1
"70","7.20762026915",1
"71","7.22292028501",1
"72","7.23840553118",1
"73","7.24884110299",1
"74","7.29994745399",1
"75","7.30622235191",1
"76","7.30973567666",1
"77","7.37488559298",1
"78","7.4362405117",1
"79","7.47756589218",1
"80","7.52392398416",1
"81","7.53627159886",1
"82","7.55475014382",1
"83","7.65313407156",1
"84","7.65938097276",1
"85","7.67281355396",1
"86","7.6756250967",1
"87","7.69261750985",1
"88","7.73471811954",1
"89","7.75012644608",1
"90","7.75194512626",1
"91","7.78381140473",1
"92","7.8197303378",1
"93","7.84757277457",1
"94","7.85132850291",1
"95","7.85287295721",1
"96","7.88958724494",1
"97","7.90787394944",1
"98","7.93568519166",1
"99","7.95672709043",1
"100","7.97328019118",1
"101","7.99370895671",1
"102","8.03748007798",1
"103","8.05243000022",1
"104","8.07017660554",1
"105","8.07981002688",1
"106","8.08396033802",1
"107","8.14387915612",1
"108","8.18104487665",1
"109","8.198352251",1
"110","8.20005885922",1
"111","8.20521471128",1
"112","8.22846004218",1
"113","8.2768773495",1
"114","8.27847814349",1
"115","8.283830256",1
"116","8.28891074691",1
"117","8.29989481029",1
"118","8.33669196954",1
"119","8.34357378835",1
"120","8.3582138276",1
"121","8.37643611898",1
"122","8.38132191772",1
"123","8.38706623436",1
"124","8.39479096714",1
"125","8.41358228973",1
"126","8.41364435286",1
"127","8.44165369667",1
"128","8.45081879953",1
"129","8.45670995624",1
"130","8.45937756335",1
"131","8.46015731934",1
"132","8.47556083507",1
"133","8.50256846369",1
"134","8.52736131595",1
"135","8.53695079966",1
"136","8.55528756713",1
"137","8.57385538053",1
"138","8.58320239589",1
"139","8.59025077537",1
"140","8.60073479896",1
"141","8.63402758756",1
"142","8.64136243803",1
"143","8.65400847426",1
"144","8.66350981894",1
"145","8.69635896928",1
"146","8.70265312251",1
"147","8.70418560889",1
"148","8.71403414935",1
"149","8.71606785264",1
"150","8.72741773169",1
"151","8.76477754736",1
"152","8.77110577951",1
"153","8.77234982738",1
"154","8.79001773876",1
"155","8.79704190523",1
"156","8.80247046955",1
"157","8.8082238799",1
"158","8.81008287519",1
"159","8.83415562513",1
"160","8.86446710823",1
"161","8.86821599726",1
"162","8.89177604872",1
"163","8.89656919409",1
"164","8.90202518627",1
"165","8.90424952814",1
"166","8.93321011771",1
"167","8.94037337153",1
"168","8.9717591123",1
"169","8.98272571939",1
"170","8.99039289368",1
"171","9.0001251272",1
"172","9.01002935683",1
"173","9.01075435577",1
"174","9.01330286328",1
"175","9.01341317444",1
"176","9.01375990884",1
"177","9.02854472553",1
"178","9.07529990648",1
"179","9.07691889449",1
"180","9.08451007967",1
"181","9.09787199065",1
"182","9.10670107372",1
"183","9.11433639164",1
"184","9.15041541205",1
"185","9.1547969928",1
"186","9.16043341128",1
"187","9.1665865907",1
"188","9.17148717545",1
"189","9.19439431588",1
"190","9.19595387078",1
"191","9.20684985173",1
"192","9.20835131155",1
"193","9.24083071949",1
"194","9.25166869404",1
"195","9.26299519275",1
"196","9.2683860666",1
"197","9.27052549416",1
"198","9.28451007248",1
"199","9.30607525949",1
"200","9.32045988013",1
"201","9.33709736664",1
"202","9.33838926859",1
"203","9.3487325025",1
"204","9.37332610493",1
"205","9.39390233982",1
"206","9.40139146896",1
"207","9.40525969214",1
"208","9.41219317956",1
"209","9.42393084798",1
"210","9.42512196325",1
"211","9.43531718161",1
"212","9.47518205271",1
"213","9.5060853111",1
"214","9.54823565826",1
"215","9.55656644853",1
"216","9.5718136364",1
"217","9.61024136738",1
"218","9.61373556672",1
"219","9.61640471638",1
"220","9.61834521225",1
"221","9.63098465196",1
"222","9.63135480291",1
"223","9.6455539886",1
"224","9.70095327374",1
"225","9.71723113718",1
"226","9.73066405987",1
"227","9.74436415906",1
"228","9.75435423932",1
"229","9.75869548297",1
"230","9.76896008086",1
"231","9.81675211474",1
"232","9.81800440412",1
"233","9.81881001015",1
"234","9.83132451433",1
"235","9.83630307998",1
"236","9.84198448935",1
"237","9.847868945",1
"238","9.86859784549",1
"239","9.87600460172",1
"240","9.87832939214",1
"241","9.88619731102",1
"242","9.92467570691",1
"243","9.9346275299",1
"244","9.96679011895",1
"245","9.99275741791",1
"246","10.0300836272",1
"247","10.0586214842",1
"248","10.0618161556",1
"249","10.0769805529",1
"250","10.1058933178",1
"251","10.123257574",1
"252","10.1249265301",1
"253","10.1318293348",1
"254","10.1606554518",1
"255","10.1619081161",1
"256","10.1811534224",1
"257","10.1940254221",1
"258","10.1996536609",1
"259","10.2094026611",1
"260","10.2095587469",1
"261","10.215089836",1
"262","10.2292780413",1
"263","10.2540608096",1
"264","10.2561029652",1
"265","10.2762082504",1
"266","10.2774990518",1
"267","10.2823099472",1
"268","10.3030244811",1
"269","10.3042865693",1
"270","10.3086559781",1
"271","10.359012094",1
"272","10.3702437858",1
"273","10.3714768835",1
"274","10.3732559579",1
"275","10.3790405741",1
"276","10.3890917609",1
"277","10.4067059691",1
"278","10.4076871585",1
"279","10.4118231865",1
"280","10.433767303",1
"281","10.4591353499",1
"282","10.4698286457",1
"283","10.4929611806",1
"284","10.5316156695",1
"285","10.5541200889",1
"286","10.563534049",1
"287","10.5704607963",1
"288","10.5718078483",1
"289","10.5880694644",1
"290","10.5995799312",1
"291","10.6136332817",1
"292","10.6327234106",1
"293","10.6343389708",1
"294","10.6352690826",1
"295","10.6412450133",1
"296","10.6583707874",1
"297","10.6775261034",1
"298","10.6814809736",1
"299","10.6823610788",1
"300","10.7067603852",1
"301","10.7245421906",1
"302","10.7581748746",1
"303","10.7657291151",1
"304","10.7672125606",1
"305","10.7736747977",1
"306","10.7767571416",1
"307","10.783611293",1
"308","10.7924070199",1
"309","10.806962105",1
"310","10.8104778575",1
"311","10.8144100242",1
"312","10.8178373435",1
"313","10.8596079173",1
"314","10.8604893067",1
"315","10.8874286189",1
"316","10.8881405058",1
"317","10.9080920977",1
"318","10.9279816272",1
"319","10.9299755472",1
"320","10.9301361477",1
"321","10.9457045427",1
"322","10.9637370806",1
"323","10.9644896486",1
"324","10.9761010047",1
"325","11.0036495053",1
"326","11.0196357231",1
"327","11.0202217274",1
"328","11.0219278436",1
"329","11.0233464328",1
"330","11.0264226722",1
"331","11.0320185267",1
"332","11.0339265271",1
"333","11.0477232841",1
"334","11.0637905637",1
"335","11.0876392224",1
"336","11.0933045922",1
"337","11.0938130876",1
"338","11.0948242916",1
"339","11.1241349336",1
"340","11.1278499752",1
"341","11.1316001302",1
"342","11.1570209889",1
"343","11.1732189296",1
"344","11.1877975336",1
"345","11.1886086913",1
"346","11.2114214172",1
"347","11.2206744513",1
"348","11.2242171842",1
"349","11.234648094",1
"350","11.2549216492",1
"351","11.272103305",1
"352","11.2742920735",1
"353","11.2754344445",1
"354","11.2942022937",1
"355","11.2995280672",1
"356","11.3006180269",1
"357","11.3102909446",1
"358","11.3140677381",1
"359","11.3276930188",1
"360","11.3398188615",1
"361","11.3423643412",1
"362","11.348923269",1
"363","11.368807726",1
"364","11.3701046121",1
"365","11.3872807837",1
"366","11.3998396814",1
"367","11.4008653145",1
"368","11.4155004478",1
"369","11.41737229",1
"370","11.4241558513",1
"371","11.4277053102",1
"372","11.4445385687",1
"373","11.4468410998",1
"374","11.4531670185",1
"375","11.4666181761",1
"376","11.4991859549",1
"377","11.5477619166",1
"378","11.5499662859",1
"379","11.5574162442",1
"380","11.5582250429",1
"381","11.5603765784",1
"382","11.5620057179",1
"383","11.5688319992",1
"384","11.5801471741",1
"385","11.6086779743",1
"386","11.6266484107",1
"387","11.6285596916",1
"388","11.6438042253",1
"389","11.6781320766",1
"390","11.6849023557",1
"391","11.688490106",1
"392","11.7178434785",1
"393","11.7444786508",1
"394","11.7720624483",1
"395","11.7814389573",1
"396","11.7853795679",1
"397","11.7886834951",1
"398","11.792305284",1
"399","11.7946261491",1
"400","11.8038172799",1
"401","11.8219352166",1
