"","tot_sasa","REG"
"1","1.86846659431",0
"2","3.07504885856",0
"3","3.54285113371",0
"4","3.60367082323",0
"5","3.66618884294",0
"6","3.73331856625",0
"7","4.16649356975",0
"8","4.24312891821",0
"9","4.2512654268",0
"10","4.41814099051",0
"11","4.48659891174",0
"12","4.51449508412",0
"13","4.60386998235",0
"14","4.60731042284",0
"15","4.73839584684",0
"16","4.74517590002",0
"17","4.85666826877",0
"18","4.8633742655",0
"19","4.91732620643",0
"20","4.93699059954",0
"21","4.98173234239",0
"22","4.99173562123",0
"23","4.99967803911",0
"24","5.13894241479",0
"25","5.18489084695",0
"26","5.30558983982",0
"27","5.34336899581",0
"28","5.35198807306",0
"29","5.43260311061",0
"30","5.43756253179",0
"31","5.44130428974",0
"32","5.44995175847",0
"33","5.45911915768",0
"34","5.46597957107",0
"35","5.46879731318",0
"36","5.54475144899",0
"37","5.60146876965",0
"38","5.61268400688",0
"39","5.62305189149",0
"40","5.63456248625",0
"41","5.64145635408",0
"42","5.68352677425",0
"43","5.71807981061",0
"44","5.73090317276",0
"45","5.77443591583",0
"46","5.79066833012",0
"47","5.79840652058",0
"48","5.83555344754",0
"49","5.85200487637",0
"50","5.89436314033",0
"51","5.90695280202",0
"52","5.9124238096",0
"53","5.91537721105",0
"54","5.9155475973",0
"55","5.92562137114",0
"56","5.93799530506",0
"57","5.93959733469",0
"58","5.97622966058",0
"59","5.98652628801",0
"60","6.02926561891",0
"61","6.03858258599",0
"62","6.13780530034",0
"63","6.13876483024",0
"64","6.14180336581",0
"65","6.16862817309",0
"66","6.17369370172",0
"67","6.17912956539",0
"68","6.18159146537",0
"69","6.18283035355",0
"70","6.31949122815",0
"71","6.38561747026",0
"72","6.40065661993",0
"73","6.42154077396",0
"74","6.50668855921",0
"75","6.51327732266",0
"76","6.52416182581",0
"77","6.53171208243",0
"78","6.5527861286",0
"79","6.58096455029",0
"80","6.58571889591",0
"81","6.60716929381",0
"82","6.60754531471",0
"83","6.66014632206",0
"84","6.69189284585",0
"85","6.70374850492",0
"86","6.74869772623",0
"87","6.74904205001",0
"88","6.75600554131",0
"89","6.76446885104",0
"90","6.79908227978",0
"91","6.8168696515",0
"92","6.85780993923",0
"93","6.87224689779",0
"94","6.90338828142",0
"95","6.92121791781",0
"96","6.9311550551",0
"97","6.96039168902",0
"98","6.96938798402",0
"99","6.97330635548",0
"100","6.97906345484",0
"101","7.01149196115",0
"102","7.02671031861",0
"103","7.05079579021",0
"104","7.05569848089",0
"105","7.12399418782",0
"106","7.13629273524",0
"107","7.16557778288",0
"108","7.20762026915",0
"109","7.20907600724",0
"110","7.22292028501",0
"111","7.23840553118",0
"112","7.24884110299",0
"113","7.26639698007",0
"114","7.2856427047",0
"115","7.29994745399",0
"116","7.30622235191",0
"117","7.30973567666",0
"118","7.31211402694",0
"119","7.33975842772",0
"120","7.37488559298",0
"121","7.40186298127",0
"122","7.41534378406",0
"123","7.4362405117",0
"124","7.46096597821",0
"125","7.47756589218",0
"126","7.52137072109",0
"127","7.52392398416",0
"128","7.53627159886",0
"129","7.54088581403",0
"130","7.55428884287",0
"131","7.55475014382",0
"132","7.58432336585",0
"133","7.65023809344",0
"134","7.65313407156",0
"135","7.65938097276",0
"136","7.67281355396",0
"137","7.6756250967",0
"138","7.69261750985",0
"139","7.73471811954",0
"140","7.75012644608",0
"141","7.75194512626",0
"142","7.78381140473",0
"143","7.8197303378",0
"144","7.84757277457",0
"145","7.85132850291",0
"146","7.85287295721",0
"147","7.88958724494",0
"148","7.90787394944",0
"149","7.93568519166",0
"150","7.95672709043",0
"151","7.96917009222",0
"152","7.97328019118",0
"153","7.98400097192",0
"154","7.99370895671",0
"155","8.03748007798",0
"156","8.05243000022",0
"157","8.07017660554",0
"158","8.07976173222",0
"159","8.07981002688",0
"160","8.08396033802",0
"161","8.09916505707",0
"162","8.11543904463",0
"163","8.11566520705",0
"164","8.11781836667",0
"165","8.14387915612",0
"166","8.17831756422",0
"167","8.18104487665",0
"168","8.198352251",0
"169","8.20005885922",0
"170","8.20521471128",0
"171","8.22846004218",0
"172","8.23176495146",0
"173","8.26806975917",0
"174","8.2768773495",0
"175","8.27847814349",0
"176","8.283830256",0
"177","8.28891074691",0
"178","8.29989481029",0
"179","8.31638804205",0
"180","8.31697797282",0
"181","8.33669196954",0
"182","8.34357378835",0
"183","8.3582138276",0
"184","8.37326927939",0
"185","8.37643611898",0
"186","8.38132191772",0
"187","8.38239730423",0
"188","8.38706623436",0
"189","8.39479096714",0
"190","8.41358228973",0
"191","8.41364435286",0
"192","8.43747733057",0
"193","8.44165369667",0
"194","8.45081879953",0
"195","8.45241292141",0
"196","8.45670995624",0
"197","8.45937756335",0
"198","8.46015731934",0
"199","8.47556083507",0
"200","8.48838747742",0
"201","8.50256846369",0
"202","8.52736131595",0
"203","8.53695079966",0
"204","8.55528756713",0
"205","8.57385538053",0
"206","8.58320239589",0
"207","8.59025077537",0
"208","8.60073479896",0
"209","8.63402758756",0
"210","8.64136243803",0
"211","8.65400847426",0
"212","8.66350981894",0
"213","8.68080018199",0
"214","8.69635896928",0
"215","8.70265312251",0
"216","8.70418560889",0
"217","8.71403414935",0
"218","8.71606785264",0
"219","8.72741773169",0
"220","8.73620981872",0
"221","8.76477754736",0
"222","8.76530484166",0
"223","8.77110577951",0
"224","8.77234982738",0
"225","8.77582901156",0
"226","8.79001773876",0
"227","8.79704190523",0
"228","8.80247046955",0
"229","8.8082238799",0
"230","8.81008287519",0
"231","8.83415562513",0
"232","8.86446710823",0
"233","8.86821599726",0
"234","8.89177604872",0
"235","8.89656919409",0
"236","8.90202518627",0
"237","8.90424952814",0
"238","8.93321011771",0
"239","8.94037337153",0
"240","8.9717591123",0
"241","8.98272571939",0
"242","8.98959835049",0
"243","8.990085804",0
"244","8.99039289368",0
"245","8.99985815888",0
"246","9.0001251272",0
"247","9.01002935683",0
"248","9.01075435577",0
"249","9.01330286328",0
"250","9.01341317444",0
"251","9.01375990884",0
"252","9.02854472553",0
"253","9.03021412449",0
"254","9.05620985282",0
"255","9.0593517856",0
"256","9.06533848286",0
"257","9.07529990648",0
"258","9.07691889449",0
"259","9.08451007967",0
"260","9.09787199065",0
"261","9.10199678354",0
"262","9.10670107372",0
"263","9.11433639164",0
"264","9.12367882846",0
"265","9.15041541205",0
"266","9.1547969928",0
"267","9.16043341128",0
"268","9.1665865907",0
"269","9.17148717545",0
"270","9.1720295744",0
"271","9.19439431588",0
"272","9.19595387078",0
"273","9.20030753785",0
"274","9.20684985173",0
"275","9.20835131155",0
"276","9.2106123986",0
"277","9.23284976057",0
"278","9.24083071949",0
"279","9.2502854267",0
"280","9.25166869404",0
"281","9.26299519275",0
"282","9.2683860666",0
"283","9.27052549416",0
"284","9.28451007248",0
"285","9.30196143312",0
"286","9.30548488911",0
"287","9.30607525949",0
"288","9.32045988013",0
"289","9.33709736664",0
"290","9.33838926859",0
"291","9.3487325025",0
"292","9.37332610493",0
"293","9.38994545301",0
"294","9.39390233982",0
"295","9.39481245645",0
"296","9.40139146896",0
"297","9.40525969214",0
"298","9.41219317956",0
"299","9.42393084798",0
"300","9.42512196325",0
"301","9.43531718161",0
"302","9.47518205271",0
"303","9.49814555293",0
"304","9.5060853111",0
"305","9.52952373701",0
"306","9.54823565826",0
"307","9.55656644853",0
"308","9.5588237393",0
"309","9.56831390862",0
"310","9.5718136364",0
"311","9.58446846085",0
"312","9.59674189549",0
"313","9.5997756639",0
"314","9.61024136738",0
"315","9.61373556672",0
"316","9.61640471638",0
"317","9.61834521225",0
"318","9.63098465196",0
"319","9.63135480291",0
"320","9.6455539886",0
"321","9.69274870393",0
"322","9.69572983478",0
"323","9.70095327374",0
