"","tot_sasa","REG"
"390","11.6849023557",1
"391","11.688490106",16
"392","11.7178434785",2
"393","11.7444786508",7
"394","11.7720624483",3
"395","11.7814389573",4
"396","11.7853795679",5
"397","11.7886834951",3
"398","11.792305284",3
"399","11.7946261491",3
"400","11.8038172799",3
"401","11.8219352166",2
"402","11.8282410642",4
"403","11.8417129526",2
"404","11.8581151751",1
"405","11.8720349678",6
"406","11.8924759622",5
"407","11.9003190122",3
"408","11.9211911444",2
"409","11.924396021",1
"410","11.9415287872",4
"411","11.9622068686",2
"412","11.9685462219",1
"413","11.969110684",3
"414","11.999864667",1
"415","12.0067176123",1
"416","12.0156781364",2
"417","12.0239019349",3
"418","12.0244204956",21
"419","12.0395682215",2
"420","12.044828433",1
"421","12.0499301635",11
"422","12.0658765784",6
"423","12.0747868656",6
"424","12.0913887878",2
"425","12.0944289462",6
"426","12.1005370892",4
"427","12.106280964",2
"428","12.1253705146",3
"429","12.1295478569",9
"430","12.1375814856",2
"431","12.1712754645",8
"432","12.1880368293",5
"433","12.1890907736",1
"434","12.1988886992",4
"435","12.2027525097",1
"436","12.220712127",2
"437","12.2304951011",2
"438","12.2396715593",6
"439","12.242436838",3
"440","12.244875213",2
"441","12.2505395551",3
"442","12.2779823676",7
"443","12.2814349328",2
"444","12.3097122035",6
"445","12.3174889937",9
"446","12.3388904269",1
"447","12.3495702087",3
"448","12.3534189563",3
"449","12.3645730165",3
"450","12.3651314208",2
"451","12.3710545768",9
"452","12.3922930553",2
"453","12.4077100055",1
"454","12.4119218903",1
"455","12.4368978484",17
"456","12.4482750701",2
"457","12.4537876541",5
"458","12.4675579532",2
"459","12.4802492068",1
"460","12.4813423172",5
"461","12.4851802777",1
"462","12.4947318485",3
"463","12.5150040057",1
"464","12.5235183816",5
"465","12.5289207867",5
"466","12.5345553255",6
"467","12.5520846773",1
"468","12.5728772524",2
"469","12.5796399403",4
"470","12.5818442524",4
"471","12.5824565019",9
"472","12.5840912509",3
"473","12.6280011306",5
"474","12.6303505019",2
"475","12.6305383318",1
"476","12.6572513477",8
"477","12.6744239404",4
"478","12.6771225273",4
"479","12.6967417325",1
"480","12.7052059578",3
"481","12.7131924788",1
"482","12.7134164153",2
"483","12.7147067578",2
"484","12.7398675104",4
"485","12.813941384",8
"486","12.8171137698",1
"487","12.842582598",2
"488","12.8434838982",3
"489","12.8447119265",4
"490","12.851957471",5
"491","12.8628182184",8
"492","12.8655423962",4
"493","12.8790573154",8
"494","12.88545125",2
"495","12.8883689354",1
"496","12.8944994829",2
"497","12.9055310077",2
"498","12.9313119875",2
"499","12.9336595609",4
"500","12.9415863312",4
"501","12.9503495925",1
"502","12.9510107769",1
"503","12.9711615842",7
"504","12.9803250995",1
"505","12.9926696888",5
"506","12.9952639827",2
"507","12.9967783564",1
"508","13.0015946989",1
"509","13.0223838043",1
"510","13.0424440162",1
"511","13.0454887004",1
"512","13.0476381715",1
"513","13.0528945648",1
"514","13.0659249313",7
"515","13.0809362205",1
"516","13.0841343873",3
"517","13.0993915427",13
"518","13.1016785883",2
"519","13.1078237301",4
"520","13.1217492184",7
"521","13.158034828",4
"522","13.1595995338",1
"523","13.1691750338",2
"524","13.1814536723",3
"525","13.1904023538",5
"526","13.2250843036",14
"527","13.2349343533",10
"528","13.2649626066",5
"529","13.2768736789",2
"530","13.277494783",1
"531","13.2844243801",1
"532","13.2939700914",1
"533","13.2970661045",6
"534","13.2995465304",1
"535","13.3160323265",3
"536","13.3414232882",2
"537","13.3465268207",1
"538","13.3546857512",1
"539","13.3748069604",8
"540","13.3798897422",1
"541","13.3856717574",1
"542","13.3904144965",2
"543","13.3937503373",1
"544","13.394325871",4
"545","13.4010933845",2
"546","13.4086043265",1
"547","13.415229946",1
"548","13.437419404",9
"549","13.4400762092",2
"550","13.4432639667",1
"551","13.4515819969",6
"552","13.4618940912",5
"553","13.4628821202",5
"554","13.4911727152",6
"555","13.4932761087",2
"556","13.5015523661",4
"557","13.5063649984",2
"558","13.5518495589",4
"559","13.5544486787",2
"560","13.5704312412",2
"561","13.5774439259",2
"562","13.5880538654",1
"563","13.5888422857",1
"564","13.593181893",4
"565","13.5945234008",4
"566","13.6223498234",9
"567","13.6412116862",2
"568","13.6630179499",6
"569","13.6743516267",7
"570","13.6749500864",1
"571","13.6771255478",1
"572","13.7437236925",3
"573","13.7476714243",4
"574","13.754097465",5
"575","13.7632271625",2
"576","13.7862881368",3
"577","13.823747385",3
"578","13.8463851727",2
"579","13.8577929246",7
"580","13.8678584685",5
"581","13.8841953052",4
"582","13.8895618851",4
"583","13.9142976376",5
"584","13.9185517428",4
"585","13.9223639633",2
"586","13.9248531524",2
"587","13.9261644599",5
"588","13.9390158883",4
"589","13.9467576539",1
"590","13.9531404473",4
"591","13.9564228014",6
"592","13.9635625634",2
"593","13.9705629848",9
"594","13.9728804484",1
"595","13.973249173",2
"596","13.9943783364",3
"597","14.0195381553",6
"598","14.044870018",2
"599","14.0740969372",1
"600","14.0810660531",1
"601","14.0929451026",5
"602","14.0955285788",3
"603","14.1152562181",1
"604","14.1813704453",6
"605","14.212811682",16
"606","14.2698784919",6
"607","14.2790662867",5
"608","14.2929400069",5
"609","14.2945394944",4
"610","14.2951334672",1
"611","14.3195889767",6
"612","14.3451397962",8
"613","14.3552456224",6
"614","14.3633879086",15
"615","14.3684293253",3
"616","14.3716378597",1
"617","14.3730917304",4
"618","14.3798596928",6
"619","14.3820875033",10
"620","14.3845734475",1
"621","14.3899975349",2
"622","14.4018927332",5
"623","14.4238937413",1
"624","14.4362697043",2
"625","14.4381495571",2
"626","14.4777090943",5
"627","14.4958327969",3
"628","14.5065195527",4
"629","14.5329956885",1
"630","14.5565722366",1
"631","14.5587778079",2
"632","14.5596795928",2
"633","14.5734909179",12
"634","14.5902177729",2
"635","14.6140717197",2
"636","14.6336585244",1
"637","14.6415374298",10
"638","14.6555242798",2
"639","14.6764683918",3
"640","14.6935684259",9
"641","14.7078366587",1
"642","14.7137253356",1
"643","14.7483270463",16
"644","14.7724685427",1
"645","14.8178131687",2
"646","14.8260075828",14
"647","14.8626770318",1
"648","14.8985475654",2
"649","14.922814181",2
"650","14.9273144302",2
"651","14.9418180165",2
"652","14.9543025054",1
"653","14.980606824",7
"654","15.0138615947",4
"655","15.0179683822",1
"656","15.0251520502",12
"657","15.0379385772",6
"658","15.0626555317",4
"659","15.0727465443",3
"660","15.076789177",4
"661","15.1222864779",4
"662","15.1390399533",1
"663","15.1396556217",9
"664","15.1790058513",1
"665","15.2082368925",1
"666","15.2287197031",7
"667","15.2341510505",1
"668","15.2908751933",5
"669","15.2932046663",2
"670","15.2979621382",5
"671","15.3653237678",2
"672","15.3790291992",1
"673","15.4170695748",10
"674","15.4983878008",3
"675","15.5045367136",2
"676","15.5126577463",1
"677","15.5394923719",5
"678","15.5466062844",1
"679","15.5903384061",3
"680","15.618031842",7
"681","15.6252352742",1
"682","15.6333589211",1
"683","15.6400857882",1
"684","15.649851432",3
"685","15.6716490874",1
"686","15.6862767524",2
"687","15.6953378763",2
"688","15.7275326234",6
"689","15.730575715",3
"690","15.7312635757",1
"691","15.7647694004",4
"692","15.7736492302",8
"693","15.7787934028",1
"694","15.7814196369",4
"695","15.7815774603",2
"696","15.8083873377",5
"697","15.8107056891",1
"698","15.8319531432",5
"699","15.842604073",1
"700","15.8505251458",3
"701","15.8556448891",2
"702","15.8650128495",2
"703","15.9490422081",3
"704","15.9724251533",1
"705","15.9793611867",3
"706","15.9904000176",10
"707","15.9922950582",1
"708","16.0171096824",6
"709","16.0214835459",7
"710","16.0638272394",10
"711","16.0653323025",14
"712","16.086086701",9
"713","16.0951570183",1
"714","16.1291127271",2
"715","16.1291378782",1
"716","16.1473323565",1
"717","16.1930701055",1
"718","16.2119584989",8
"719","16.214977852",10
"720","16.2150821465",1
"721","16.2212806114",1
"722","16.2479506003",6
"723","16.2531126142",10
"724","16.2715471892",2
"725","16.3024323316",1
"726","16.358580359",1
"727","16.3871786532",1
"728","16.3946750901",1
"729","16.4147319119",2
"730","16.4318578153",3
"731","16.4344723086",1
"732","16.4394403619",1
"733","16.456920859",5
"734","16.4590504452",6
"735","16.4735997612",3
"736","16.4844534283",12
"737","16.5046700098",1
"738","16.5087307667",2
"739","16.5128451777",3
"740","16.5406440324",1
"741","16.5432397853",7
"742","16.5510277194",7
"743","16.6259704199",6
"744","16.6489421479",3
"745","16.6603150383",4
"746","16.6604569621",5
"747","16.7129234392",2
"748","16.7133255558",1
"749","16.713526757",1
"750","16.7257719751",4
"751","16.7259962713",1
"752","16.7514088534",7
"753","16.7791888651",18
"754","16.8244369557",2
"755","16.8473459191",2
"756","16.8637187849",2
"757","16.9559122909",1
"758","17.0060453514",5
"759","17.0096570023",2
"760","17.0151388814",3
"761","17.0749420351",1
"762","17.1035136575",7
"763","17.1343719413",1
"764","17.1582464012",1
"765","17.1585044783",2
"766","17.168128704",4
"767","17.2013320429",2
"768","17.210558298",10
"769","17.2274454935",5
"770","17.2731130073",1
"771","17.3051723985",12
"772","17.3080100108",7
"773","17.3084242685",7
"774","17.3742097395",3
"775","17.3960237531",7
"776","17.4077325405",2
"777","17.4560386891",1
"778","17.4708961114",3
"779","17.4775325352",1
"780","17.5001923793",2
"781","17.5046674485",14
"782","17.5116667442",1
"783","17.5212206772",4
"784","17.544609945",2
"785","17.5662299622",3
"786","17.6286870393",3
"787","17.6317121104",3
"788","17.6543091665",1
"789","17.658324711",1
"790","17.6599285754",14
"791","17.6682577873",2
"792","17.6759941991",5
"793","17.7095140435",1
"794","17.7238242056",16
"795","17.7291872443",1
"796","17.7411089163",9
"797","17.7493293562",2
"798","17.7604394694",1
"799","17.7744844419",2
"800","17.8186175747",2
"801","17.8646165236",1
"802","17.8854921885",12
"803","17.8975194363",3
"804","17.9229370195",2
"805","17.9305545176",1
"806","17.9335008105",5
"807","17.9434028548",13
"808","17.9831846701",5
"809","18.0435143085",3
"810","18.1378407769",4
"811","18.1595803328",6
"812","18.2051986039",5
"813","18.2230681922",12
"814","18.2353283692",6
"815","18.2442391726",1
"816","18.2467776271",3
"817","18.2835901114",1
"818","18.2939247133",5
"819","18.3243533653",12
"820","18.3331747101",10
"821","18.3526920126",1
"822","18.4361380712",5
"823","18.4468572159",9
"824","18.4672610334",1
"825","18.4715493197",3
"826","18.5040354756",1
"827","18.5335518372",2
"828","18.534548126",2
"829","18.5430723624",1
"830","18.5448680391",5
"831","18.5464218838",2
"832","18.5712093069",8
"833","18.5961748386",4
"834","18.7965744686",6
"835","18.8340611071",6
"836","18.896232161",16
"837","18.8997552125",1
"838","18.9522056545",12
"839","18.9946752486",3
"840","19.0320450311",4
"841","19.0624572317",1
"842","19.0904674246",1
"843","19.0938925011",2
"844","19.1030495809",12
"845","19.155810205",2
"846","19.2632602429",1
"847","19.2964562451",1
"848","19.3124232419",5
"849","19.3312777611",4
"850","19.3695019494",1
"851","19.3876513565",6
"852","19.4369781798",2
"853","19.4767212781",2
"854","19.4914094441",1
"855","19.5027953174",2
"856","19.5043488073",3
"857","19.6020565648",1
"858","19.6281273766",1
"859","19.666709297",2
"860","19.6756550106",1
"861","19.7230230755",4
"862","19.7624627665",2
"863","19.7908763933",2
"864","19.7981672245",5
"865","19.8440915932",7
"866","19.9140774316",1
"867","19.9827382219",9
"868","20.1275811383",6
"869","20.1388143544",17
"870","20.1711947299",3
"871","20.2078010028",1
"872","20.2201659731",2
"873","20.223887646",1
"874","20.2502064527",5
"875","20.3720814201",1
"876","20.3843617292",3
"877","20.5051948236",6
"878","20.5176188778",5
"879","20.6875524193",1
"880","20.6951083849",1
"881","20.7189109305",3
"882","20.8109946305",9
"883","20.8386355892",3
"884","20.9942912651",1
"885","21.0182929954",3
"886","21.019462",2
"887","21.0786385813",2
"888","21.1771624011",1
"889","21.2062300604",2
"890","21.242060243",3
"891","21.2672440757",4
"892","21.2947536185",2
"893","21.5369381483",14
"894","21.6202195271",1
"895","21.6585175724",6
"896","21.7251829872",4
"897","21.9549137417",4
"898","22.0915316853",3
"899","22.1373197499",1
"900","22.153917752",1
"901","22.3739748758",1
"902","22.3858180514",1
"903","22.4262082863",1
"904","22.6584670888",5
"905","22.7361319551",4
"906","22.7646812573",1
"907","22.8011343343",2
"908","22.9113934632",2
"909","22.9747201011",3
"910","23.0808391236",6
"911","23.0863943843",10
"912","23.1001637665",6
"913","23.2075265343",2
"914","23.2741195213",4
"915","23.3944155848",4
"916","23.5050732365",3
"917","23.5271516182",11
"918","23.5669092015",6
"919","23.7475703838",2
"920","23.823838281",3
"921","23.8791564569",2
"922","23.9678565817",4
"923","24.1223989947",9
"924","24.2178516231",3
"925","24.2443003388",1
"926","24.3223727329",1
"927","24.6799293562",10
"928","24.7493360731",6
"929","24.7856524809",9
"930","24.9400017366",1
"931","24.9988010353",4
"932","25.1018936349",11
"933","25.2737662864",35
"934","25.3360266282",1
"935","25.4383794099",4
"936","25.4949964043",3
"937","25.5049246655",6
"938","25.5071386952",10
"939","25.510628292",10
"940","25.51478499",7
"941","25.5254994378",1
"942","25.6768502989",1
"943","26.1057942361",1
"944","26.1267432815",1
"945","26.1459056012",6
"946","26.1968941464",2
"947","26.2322713895",9
"948","26.4525777865",9
"949","26.4872126596",3
"950","26.5494851484",9
"951","26.6732405648",1
"952","27.0162335217",8
"953","27.1255986121",9
"954","27.5177300405",3
"955","27.7805798056",20
"956","27.9617636446",3
"957","28.0799651075",7
"958","28.3403791005",2
"959","28.5922464731",14
"960","28.621927849",1
"961","28.6667899576",1
"962","28.7567726205",4
"963","28.8390584969",3
"964","29.0283627947",13
"965","29.0324623363",1
"966","29.2974254437",5
"967","29.4122984705",2
"968","30.0287250361",24
"969","30.0977479183",8
"970","30.3281785079",6
"971","30.4456772223",6
"972","31.0805230139",1
"973","31.6126606044",1
"974","31.6726129232",8
"975","31.7089807307",2
"976","31.8051481228",2
"977","32.2306094819",1
"978","32.4550574104",1
"979","33.5234884536",20
"980","35.2801776678",1
"981","40.0749522619",4
"982","42.8413539629",2
"983","46.1399722564",3
"984","48.9981186368",5
"985","55.6559254472",13
"986","59.8536975341",1
